hour,minute,desktop,smartphone,tablet,other mobile
21, 5 , 233 , 68 , 178 , 9 
21, 6 , 215 , 68 , 176 , 6 
21, 7 , 217 , 70 , 174 , 8 
21, 8 , 218 , 67 , 172 , 6 
21, 9 , 216 , 63 , 179 , 6 
21, 10 , 218 , 61 , 178 , 7 
21, 11 , 207 , 63 , 167 , 9 
21, 12 , 243 , 59 , 163 , 7 
21, 13 , 231 , 60 , 169 , 8 
21, 14 , 224 , 64 , 168 , 8 
21, 15 , 235 , 72 , 166 , 7 
21, 16 , 217 , 63 , 163 , 7 
21, 17 , 199 , 66 , 158 , 7 
21, 18 , 199 , 65 , 177 , 8 
21, 19 , 186 , 65 , 166 , 8 
21, 20 , 206 , 62 , 168 , 6 
21, 21 , 203 , 62 , 177 , 7 
21, 22 , 200 , 61 , 163 , 6 
21, 23 , 197 , 58 , 168 , 6 
21, 24 , 195 , 61 , 167 , 8 
21, 25 , 191 , 60 , 165 , 7 
21, 26 , 194 , 62 , 161 , 7 
21, 27 , 201 , 63 , 166 , 7 
21, 28 , 192 , 64 , 165 , 7 
21, 29 , 182 , 61 , 165 , 8 
21, 30 , 199 , 60 , 168 , 6 
21, 31 , 194 , 60 , 169 , 7 
21, 32 , 179 , 65 , 158 , 6 
21, 33 , 178 , 64 , 161 , 6 
21, 34 , 179 , 58 , 170 , 7 
21, 35 , 179 , 62 , 149 , 7 
21, 36 , 176 , 62 , 145 , 6 
21, 37 , 176 , 59 , 156 , 7 
21, 38 , 171 , 59 , 162 , 6 
21, 39 , 178 , 60 , 172 , 6 
21, 40 , 177 , 63 , 162 , 6 
21, 41 , 166 , 62 , 153 , 6 
21, 42 , 170 , 56 , 153 , 7 
21, 43 , 166 , 55 , 141 , 7 
21, 44 , 178 , 56 , 158 , 7 
21, 45 , 190 , 54 , 158 , 7 
21, 46 , 189 , 60 , 149 , 6 
21, 47 , 186 , 63 , 155 , 5 
21, 48 , 182 , 62 , 169 , 5 
21, 49 , 175 , 55 , 169 , 8 
21, 50 , 173 , 58 , 164 , 6 
21, 51 , 177 , 61 , 157 , 6 
21, 52 , 174 , 61 , 152 , 5 
21, 53 , 178 , 64 , 161 , 4 
21, 54 , 171 , 59 , 151 , 7 
21, 55 , 171 , 65 , 140 , 5 
21, 56 , 170 , 56 , 149 , 6 
21, 57 , 180 , 56 , 137 , 7 
21, 58 , 174 , 56 , 148 , 6 
21, 59 , 170 , 59 , 151 , 6 
22, -   , 177 , 59 , 140 , 8 
22, 1 , 200 , 55 , 122 , 5 
22, 2 , 197 , 55 , 123 , 6 
22, 3 , 173 , 54 , 126 , 5 
22, 4 , 189 , 51 , 141 , 6 
22, 5 , 188 , 60 , 134 , 6 
22, 6 , 177 , 56 , 134 , 5 
22, 7 , 169 , 50 , 135 , 6 
22, 8 , 171 , 54 , 140 , 5 
22, 9 , 171 , 55 , 127 , 5 
22, 10 , 167 , 60 , 134 , 5 
22, 11 , 161 , 54 , 132 , 5 
22, 12 , 176 , 51 , 119 , 5 
22, 13 , 175 , 54 , 128 , 5 
22, 14 , 165 , 52 , 125 , 5 
22, 15 , 179 , 56 , 124 , 6 
22, 16 , 162 , 46 , 120 , 6 
22, 17 , 153 , 53 , 122 , 6 
22, 18 , 150 , 52 , 126 , 6 
22, 19 , 147 , 52 , 119 , 7 
22, 20 , 146 , 53 , 132 , 6 
22, 21 , 147 , 53 , 129 , 6 
22, 22 , 138 , 53 , 127 , 4 
22, 23 , 142 , 49 , 127 , 6 
22, 24 , 140 , 49 , 127 , 6 
22, 25 , 142 , 48 , 117 , 5 
22, 26 , 148 , 47 , 117 , 6 
22, 27 , 144 , 46 , 111 , 5 
22, 28 , 136 , 49 , 108 , 5 
22, 29 , 131 , 53 , 118 , 6 
22, 30 , 127 , 49 , 119 , 5 
22, 31 , 134 , 49 , 126 , 4 
22, 32 , 124 , 45 , 104 , 6 
22, 33 , 131 , 48 , 108 , 6 
22, 34 , 135 , 48 , 111 , 5 
22, 35 , 128 , 46 , 111 , 6 
22, 36 , 123 , 47 , 103 , 5 
22, 37 , 130 , 46 , 106 , 5 
22, 38 , 127 , 44 , 114 , 5 
22, 39 , 128 , 46 , 100 , 5 
22, 40 , 124 , 45 , 97 , 5 
22, 41 , 130 , 47 , 93 , 6 
22, 42 , 131 , 44 , 91 , 5 
22, 43 , 126 , 44 , 105 , 6 
22, 44 , 124 , 42 , 103 , 4 
22, 45 , 134 , 42 , 104 , 6 
22, 46 , 133 , 43 , 98 , 7 
22, 47 , 130 , 41 , 108 , 5 
22, 48 , 123 , 41 , 111 , 6 
22, 49 , 119 , 38 , 104 , 5 
22, 50 , 123 , 39 , 101 , 4 
22, 51 , 125 , 42 , 96 , 6 
22, 52 , 117 , 42 , 89 , 5 
22, 53 , 124 , 39 , 97 , 5 
22, 54 , 114 , 37 , 87 , 4 
22, 55 , 107 , 39 , 82 , 3 
22, 56 , 105 , 35 , 85 , 3 
22, 57 , 115 , 38 , 88 , 5 
22, 58 , 109 , 40 , 90 , 5 
22, 59 , 110 , 38 , 81 , 5 
23, -   , 114 , 38 , 89 , 3 
23, 1 , 125 , 37 , 86 , 3 
23, 2 , 126 , 34 , 87 , 5 
23, 3 , 126 , 36 , 81 , 5 
23, 4 , 122 , 39 , 83 , 4 
23, 5 , 118 , 38 , 82 , 6 
23, 6 , 111 , 36 , 79 , 4 
23, 7 , 105 , 34 , 78 , 4 
23, 8 , 105 , 33 , 74 , 5 
23, 9 , 116 , 33 , 72 , 5 
23, 10 , 106 , 36 , 76 , 3 
23, 11 , 106 , 34 , 70 , 3 
23, 12 , 109 , 36 , 77 , 4 
23, 13 , 116 , 34 , 71 , 4 
23, 14 , 114 , 36 , 67 , 5 
23, 15 , 121 , 32 , 74 , 3 
23, 16 , 113 , 36 , 68 , 5 
23, 17 , 104 , 29 , 65 , 4 
23, 18 , 99 , 32 , 60 , 4 
23, 19 , 96 , 28 , 71 , 3 
23, 20 , 95 , 30 , 63 , 4 
23, 21 , 91 , 38 , 58 , 4 
23, 22 , 82 , 35 , 59 , 5 
23, 23 , 95 , 31 , 67 , 4 
23, 24 , 87 , 31 , 66 , 4 
23, 25 , 84 , 32 , 64 , 3 
23, 26 , 82 , 31 , 71 , 3 
23, 27 , 95 , 32 , 62 , 3 
23, 28 , 81 , 29 , 55 , 2 
23, 29 , 83 , 31 , 52 , 3 
23, 30 , 79 , 30 , 55 , 3 
23, 31 , 84 , 31 , 56 , 5 
23, 32 , 86 , 27 , 52 , 4 
23, 33 , 83 , 26 , 50 , 4 
23, 34 , 83 , 29 , 49 , 4 
23, 35 , 79 , 26 , 49 , 3 
23, 36 , 81 , 25 , 50 , 3 
23, 37 , 71 , 25 , 45 , 3 
23, 38 , 76 , 23 , 48 , 4 
23, 39 , 71 , 26 , 42 , 4 
23, 40 , 74 , 26 , 49 , 2 
23, 41 , 69 , 27 , 47 , 5 
23, 42 , 69 , 25 , 41 , 2 
23, 43 , 68 , 26 , 46 , 3 
23, 44 , 71 , 24 , 43 , 3 
23, 45 , 72 , 23 , 48 , 3 
23, 46 , 72 , 25 , 44 , 4 
23, 47 , 69 , 30 , 44 , 3 
23, 48 , 68 , 22 , 37 , 3 
23, 49 , 69 , 23 , 41 , 3 
23, 50 , 68 , 23 , 39 , 3 
23, 51 , 74 , 31 , 40 , 4 
23, 52 , 66 , 23 , 40 , 2 
23, 53 , 69 , 21 , 38 , 5 
23, 54 , 71 , 22 , 37 , 3 
23, 55 , 68 , 25 , 43 , 3 
23, 56 , 62 , 22 , 40 , 3 
23, 57 , 68 , 19 , 44 , 4 
23, 58 , 62 , 21 , 38 , 4 
23, 59 , 63 , 22 , 37 , 4 
